author,gutenberg_id,title
"Shakespeare, William ",47518,Shakespeare's Comedy of The Tempest
"Shakespeare, William ",12578,"Shakespeare's play of the Merchant of VeniceArranged for Representation at the Princess's Theatre, with Historical and Explanatory Notes by Charles Kean, F.S.A."
"Shakespeare, William ",1041,Shakespeare's Sonnets
"Shakespeare, William ",49146,The Shakespeare Story-Book
"Shakespeare, William ",47960,Shakespeare's Tragedy of Romeo and Juliet
"Shakespeare, William ",56851,Shakspeare's Mental Photographs
"Shakespeare, William ",1105,The Sonnets
"Shakespeare, William ",1546,Sonnets on Sundry Notes of Music
"Shakespeare, William ",2245,The Taming of the Shrew
"Shakespeare, William ",1508,The Taming of the Shrew
"Shakespeare, William ",1772,The Taming of the Shrew
"Shakespeare, William ",1107,The Taming of the Shrew
"Shakespeare, William ",1135,The Tempest
"Shakespeare, William ",2235,The Tempest
"Shakespeare, William ",1540,The Tempest
"Shakespeare, William ",1801,The Tempest
"Shakespeare, William ",23042,The TempestThe Works of William Shakespeare [Cambridge Edition] [9 vols.]
"Shakespeare, William ",1102,The Third Part of King Henry the Sixth
"Shakespeare, William ",1798,Timon of Athens
"Shakespeare, William ",2262,Timon of Athens
"Shakespeare, William ",2260,Titus Andronicus
"Shakespeare, William ",1771,Titus Andronicus
"Shakespeare, William ",10606,"The Tragedie of Hamlet, Prince of DenmarkA Study with the Text of the Folio of 1623"
"Shakespeare, William ",1130,The Tragedy of Antony and Cleopatra
"Shakespeare, William ",1535,The Tragedy of Coriolanus
"Shakespeare, William ",1131,The Tragedy of Coriolanus
"Shakespeare, William ",1122,"The Tragedy of Hamlet, Prince of Denmark"
"Shakespeare, William ",1120,The Tragedy of Julius Caesar
"Shakespeare, William ",1532,The Tragedy of King Lear
"Shakespeare, William ",1128,The Tragedy of King Lear
"Shakespeare, William ",1503,The Tragedy of King Richard III
"Shakespeare, William ",1512,The Tragedy of King Richard the Second
"Shakespeare, William ",1129,The Tragedy of Macbeth
"Shakespeare, William ",1127,"The Tragedy of Othello, Moor of Venice"
"Shakespeare, William ",1112,The Tragedy of Romeo and Juliet
"Shakespeare, William ",1106,The Tragedy of Titus Andronicus
"Shakespeare, William ",1507,The Tragedy of Titus Andronicus
"Shakespeare, William ",9077,"The Tragicall Historie of Hamlet, Prince of DenmarkeThe First"
"Shakespeare, William ",1790,Troilus and Cressida
"Shakespeare, William ",2247,Twelfth Night
"Shakespeare, William ",38901,"Twelfth Night; or, What You Will"
"Shakespeare, William ",1123,"Twelfth Night; Or, What You Will"
"Shakespeare, William ",1526,"Twelfth Night; Or, What You Will"
"Shakespeare, William ",1527,"Twelfth Night; Or, What You Will"
"Shakespeare, William ",1108,The Two Gentlemen of Verona
"Shakespeare, William ",2236,The Two Gentlemen of Verona
"Shakespeare, William ",1773,Two Gentlemen of Verona
"Shakespeare, William ",1509,The Two Gentlemen of Verona
"Shakespeare, William ",23043,Two Gentlemen of VeronaThe Works of William Shakespeare [Cambridge Edition] [9 vols.]
"Shakespeare, William ",1045,Venus and Adonis
"Shakespeare, William ",1134,The Winter's Tale
"Shakespeare, William ",1800,The Winter's Tale
"Shakespeare, William ",1539,The Winter's Tale
"Shakespeare, William ",2248,The Winter's Tale
"Shakespeare, William ",23041,"The Works of William Shakespeare [Cambridge Edition] [Vol. 1 of 9]Introduction and Publisher's Advertising"
"Shakespeare, William ",45128,The Works of William Shakespeare [Cambridge Edition] [Vol. 2 of 9]
"Shakespeare, William ",50095,The Works of William Shakespeare [Cambridge Edition] [Vol. 4 of 9]
"Shakespeare, William ",49297,The Works of William Shakespeare [Cambridge Edition] [Vol. 5 of 9]
"Shakespeare, William ",49007,The Works of William Shakespeare [Cambridge Edition] [Vol. 6 of 9]
"Shakespeare, William ",49008,The Works of William Shakespeare [Cambridge Edition] [Vol. 8 of 9]
"Stevenson, Robert Louis ",614,"Across the Plains, with Other Memories and Essays"
"Stevenson, Robert Louis ",413,Ballads
"Stevenson, Robert Louis ",848,The Black Arrow: A Tale of Two Roses
"Stevenson, Robert Louis ",589,Catriona
"Stevenson, Robert Louis ",136,A Child's Garden of Verses
"Stevenson, Robert Louis ",28722,A Child's Garden of Verses
"Stevenson, Robert Louis ",25617,A Child's Garden of Verses
"Stevenson, Robert Louis ",25610,A Child's Garden of Verses
"Stevenson, Robert Louis ",25609,A Child's Garden of Verses
"Stevenson, Robert Louis ",25608,A Child's Garden of Verses
"Stevenson, Robert Louis ",25611,A Child's Garden of Verses
"Stevenson, Robert Louis ",19722,A Child's Garden of Verses
"Stevenson, Robert Louis ",14535,A Christmas Sermon
"Stevenson, Robert Louis ",53165,A Day with Robert Louis Stevenson
"Stevenson, Robert Louis ",647,The Dynamiter
"Stevenson, Robert Louis ",1604,The Ebb-Tide: A Trio And Quartette
"Stevenson, Robert Louis ",382,Edinburgh: Picturesque Notes
"Stevenson, Robert Louis ",492,Essays in the Art of Writing
"Stevenson, Robert Louis ",10761,"Essays of Robert Louis StevensonSelected and Edited With an Introduction and Notes by William Lyon Phelps"
"Stevenson, Robert Louis ",627,Essays of Travel
"Stevenson, Robert Louis ",343,Fables
"Stevenson, Robert Louis ",425,Familiar Studies of Men and Books
"Stevenson, Robert Louis ",281,Father Damien: An Open Letter to the Reverend Dr. Hyde of Honolulu
"Stevenson, Robert Louis ",536,A Footnote to History: Eight Years of Trouble in Samoa
"Stevenson, Robert Louis ",59813,The Footpath Way: An Anthology for Walkers
"Stevenson, Robert Louis ",10135,"The Great English Short-Story Writers, Volume 1"
"Stevenson, Robert Louis ",58181,Index of the Project Gutenberg works of Robert Louis Stevenson
"Stevenson, Robert Louis ",534,An Inland Voyage
"Stevenson, Robert Louis ",464,"In the South SeasBeing an Account of Experiences and Observations in the Marquesas, Paumotus and Gilbert Islands in the Course of Two Cruises on the Yacht ""Casco"""
"Stevenson, Robert Louis ",329,Island Nights' Entertainments
"Stevenson, Robert Louis ",421,Kidnapped
"Stevenson, Robert Louis ",56562,Kidnapped
"Stevenson, Robert Louis ",373,"Lay Morals, and Other Papers"
"Stevenson, Robert Louis ",622,The Letters of Robert Louis Stevenson — Volume 1
"Stevenson, Robert Louis ",15547,The Life of Robert Louis Stevenson for Boys and Girls
"Stevenson, Robert Louis ",2038,The Lock and Key Library: Classic Mystery and Detective Stories: Modern English
"Stevenson, Robert Louis ",35546,A Lowden Sabbath Morn
"Stevenson, Robert Louis ",864,The Master of Ballantrae: A Winter's Tale
"Stevenson, Robert Louis ",698,Memoir of Fleeming Jenkin
"Stevenson, Robert Louis ",381,Memories and Portraits
"Stevenson, Robert Louis ",344,"The Merry Men, and Other Tales and Fables"
"Stevenson, Robert Louis ",839,New Arabian Nights
"Stevenson, Robert Louis ",441,"New Poems, and Variant Readings"
"Stevenson, Robert Louis ",719,The Plays of W. E. Henley and R. L. Stevenson
"Stevenson, Robert Louis ",2537,The Pocket R.L.S.: Being Favourite Passages from the Works of Stevenson
"Stevenson, Robert Louis ",616,"Prayers Written At Vailima, and A Lowden Sabbath Morn"
"Stevenson, Robert Louis ",372,"Prince Otto, a Romance"
"Stevenson, Robert Louis ",280,Records of a Family of Engineers
"Stevenson, Robert Louis ",5272,The Sea Fogs
"Stevenson, Robert Louis ",12732,Short-Stories
"Stevenson, Robert Louis ",21964,The Short-story
"Stevenson, Robert Louis ",516,The Silverado Squatters
"Stevenson, Robert Louis ",487,"Songs of Travel, and Other Verses"
"Stevenson, Robert Louis ",322,St. Ives: Being the Adventures of a French Prisoner in England
"Stevenson, Robert Louis ",2359,Stories By English Authors: France
"Stevenson, Robert Louis ",2071,Stories by English Authors: Germany
"Stevenson, Robert Louis ",2588,Stories by English Authors: Scotland
"Stevenson, Robert Louis ",42,The Strange Case of Dr. Jekyll and Mr. Hyde
"Stevenson, Robert Louis ",43,The Strange Case of Dr. Jekyll and Mr. Hyde
"Stevenson, Robert Louis ",426,Tales and Fantasies
"Stevenson, Robert Louis ",535,Travels with a Donkey in the Cevennes
"Stevenson, Robert Louis ",120,Treasure Island
"Stevenson, Robert Louis ",438,Underwoods
"Stevenson, Robert Louis ",387,"Vailima LettersBeing Correspondence Addressed by Robert Louis Stevenson to Sidney Colvin, November 1890-October 1894"
"Stevenson, Robert Louis ",386,"Virginibus Puerisque, and Other Papers"
"Stevenson, Robert Louis ",19750,The Waif Woman
"Stevenson, Robert Louis ",380,Weir of Hermiston: An Unfinished Romance
"Stevenson, Robert Louis ",21686,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 01"
"Stevenson, Robert Louis ",30527,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 02"
"Stevenson, Robert Louis ",30729,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 03"
"Stevenson, Robert Louis ",30700,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 04"
"Stevenson, Robert Louis ",30744,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 05"
"Stevenson, Robert Louis ",30807,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 07"
"Stevenson, Robert Louis ",30598,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 09"
"Stevenson, Robert Louis ",30939,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 12"
"Stevenson, Robert Louis ",30954,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 13"
"Stevenson, Robert Louis ",30659,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 14"
"Stevenson, Robert Louis ",30643,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 15"
"Stevenson, Robert Louis ",30990,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 16"
"Stevenson, Robert Louis ",31012,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 17"
"Stevenson, Robert Louis ",31557,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 18"
"Stevenson, Robert Louis ",31037,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 19"
"Stevenson, Robert Louis ",30849,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 20"
"Stevenson, Robert Louis ",30650,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 21"
"Stevenson, Robert Louis ",31291,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 22Juvenilia and Other Papers"
"Stevenson, Robert Louis ",30894,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 23"
"Stevenson, Robert Louis ",31809,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 24"
"Stevenson, Robert Louis ",30714,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 25"
"Stevenson, Robert Louis ",1024,The Wrecker
"Stevenson, Robert Louis ",1585,The Wrong Box
"Carroll, Lewis ",35688,"Alice in WonderlandA Dramatization of Lewis Carroll's ""Alice's Adventures in Wonderland"" and ""Through the Looking Glass"""
"Carroll, Lewis ",19551,"Alice in Wonderland, Retold in Words of One Syllable"
"Carroll, Lewis ",19033,Alice's Adventures in Wonderland
"Carroll, Lewis ",11,Alice's Adventures in Wonderland
"Carroll, Lewis ",28885,Alice's Adventures in WonderlandIllustrated by Arthur Rackham. With a Proem by Austin Dobson
"Carroll, Lewis ",19002,"Alice's Adventures Under GroundBeing a facsimile of the original Ms. book afterwards developed into ""Alice's Adventures in Wonderland"""
"Carroll, Lewis ",38065,Eight or Nine Wise Words about Letter-Writing
"Carroll, Lewis ",35535,Feeding the Mind
"Carroll, Lewis ",4763,The Game of Logic
"Carroll, Lewis ",13,The Hunting of the Snark: An Agony in Eight Fits
"Carroll, Lewis ",29888,"The Hunting of the Snark: An Agony, in Eight Fits"
"Carroll, Lewis ",59111,Index of the Project Gutenberg Works of Lewis Carroll
"Carroll, Lewis ",55040,"The Nursery ""Alice"""
"Carroll, Lewis ",651,Phantasmagoria and Other Poems
"Carroll, Lewis ",33582,Rhyme? And Reason?
"Carroll, Lewis ",36308,Songs From Alice in Wonderland and Through the Looking-Glass
"Carroll, Lewis ",620,Sylvie and Bruno
"Carroll, Lewis ",48795,Sylvie and Bruno Concluded
"Carroll, Lewis ",48630,Sylvie and Bruno
"Carroll, Lewis ",28696,Symbolic Logic
"Carroll, Lewis ",29042,A Tangled Tale
"Carroll, Lewis ",35497,Three Sunsets and Other Poems
"Carroll, Lewis ",12,Through the Looking-Glass
"Tolstoy, Leo, graf ",1399,Anna Karenina
"Tolstoy, Leo, graf ",17352,"The Awakening(The Resurrection)"
"Tolstoy, Leo, graf ",13437,Best Russian Short Stories
"Tolstoy, Leo, graf ",27189,"""Bethink Yourselves!"""
"Tolstoy, Leo, graf ",2450,Boyhood
"Tolstoy, Leo, graf ",26665,The Cause of it All
"Tolstoy, Leo, graf ",3540,The Census in Moscow
"Tolstoy, Leo, graf ",2142,Childhood
"Tolstoy, Leo, graf ",985,Father Sergius
"Tolstoy, Leo, graf ",26662,The First Distiller
"Tolstoy, Leo, graf ",243,"The Forged Coupon, and Other Stories"
"Tolstoy, Leo, graf ",26663,Fruits of Culture
"Tolstoy, Leo, graf ",59195,Index of the Project Gutenberg Works of Leon Tolstoy
"Tolstoy, Leo, graf ",56797,"The Invaders, and Other Stories"
"Tolstoy, Leo, graf ",46272,The Journal of Leo Tolstoi
"Tolstoy, Leo, graf ",44266,Katia
"Tolstoy, Leo, graf ",43372,The Kingdom of God is Within You-Christianity and Patriotism-Miscellanies
"Tolstoy, Leo, graf ",4602,"""The Kingdom of God Is Within You""Christianity Not as a Mystic Religion but as a New Theory of Life"
"Tolstoy, Leo, graf ",43302,"""The Kingdom of God Is Within You""Christianity Not as a Mystic Religion but as a New Theory of Life"
"Tolstoy, Leo, graf ",43409,The Kingdom of God is Within You; What is Art?
"Tolstoy, Leo, graf ",689,The Kreutzer Sonata and Other Stories
"Tolstoy, Leo, graf ",7176,A Letter to a Hindu
"Tolstoy, Leo, graf ",26666,The Light Shines in Darkness
"Tolstoy, Leo, graf ",26664,The Live Corpse
"Tolstoy, Leo, graf ",986,Master and Man
"Tolstoy, Leo, graf ",43794,My Religion
"Tolstoy, Leo, graf ",3631,On the Significance of Science and Art
"Tolstoy, Leo, graf ",26660,"Plays: Complete Edition, Including the Posthumous Plays"
"Tolstoy, Leo, graf ",26661,The Power of Darkness
"Tolstoy, Leo, graf ",9792,Redemption and two other plays
"Tolstoy, Leo, graf ",1938,Resurrection
"Tolstoy, Leo, graf ",41119,"A Russian Proprietor, and Other Stories"
"Tolstoy, Leo, graf ",47197,Sevastopol
"Tolstoy, Leo, graf ",5741,Stories by Foreign Authors: Russian
"Tolstoy, Leo, graf ",51018,"Three Days in the Village, and Other Sketches.Written from September 1909 to July 1910."
"Tolstoy, Leo, graf ",51708,Tolstoi for the young: Select tales from Tolstoi
"Tolstoy, Leo, graf ",27726,Tolstoy on Shakespeare: A Critical Essay on Shakespeare
"Tolstoy, Leo, graf ",2600,War and Peace
"Tolstoy, Leo, graf ",6157,"What Men Live By, and Other Tales"
"Tolstoy, Leo, graf ",38690,What Shall We Do?
"Tolstoy, Leo, graf ",3630,What to Do? Thoughts Evoked by the Census of Moscow
"Tolstoy, Leo, graf ",38616,Where Love is There God is Also
"Tolstoy, Leo, graf ",2637,Youth
"Wilde, Oscar ",301,The Ballad of Reading Gaol
"Wilde, Oscar ",14522,The Canterville Ghost
"Wilde, Oscar ",1031,"Charmides, and Other Poems"
"Wilde, Oscar ",42104,Children in Prison and Other Cruelties of Prison Life
"Wilde, Oscar ",30191,A Critic in Pall Mall: Being Extracts from Reviews and Miscellanies
"Wilde, Oscar ",921,De Profundis
"Wilde, Oscar ",875,The Duchess of Padua
"Wilde, Oscar ",774,Essays and Lectures
"Wilde, Oscar ",1308,A Florentine Tragedy; La Sainte Courtisane
"Wilde, Oscar ",23229,For Love of the King: A Burmese Masque
"Wilde, Oscar ",30120,"The Happy Prince, and Other Tales"
"Wilde, Oscar ",902,"The Happy Prince, and Other Tales"
"Wilde, Oscar ",873,A House of Pomegranates
"Wilde, Oscar ",885,An Ideal Husband
"Wilde, Oscar ",844,The Importance of Being Earnest: A Trivial Comedy for Serious People
"Wilde, Oscar ",41806,Impressions of America
"Wilde, Oscar ",58329,Index of the Project Gutenberg Works of Oscar Wilde
"Wilde, Oscar ",887,Intentions
"Wilde, Oscar ",790,Lady Windermere's Fan
"Wilde, Oscar ",773,"Lord Arthur Savile's Crime; The Portrait of Mr. W.H., and Other Stories"
"Wilde, Oscar ",33979,Miscellaneous Aphorisms; The Soul of Man
"Wilde, Oscar ",14062,Miscellanies
"Wilde, Oscar ",174,The Picture of Dorian Gray
"Wilde, Oscar ",26740,The Picture of Dorian Gray
"Wilde, Oscar ",4078,The Picture of Dorian Gray
"Wilde, Oscar ",1057,"Poems, with The Ballad of Reading Gaol"
"Wilde, Oscar ",14240,Reviews
"Wilde, Oscar ",35903,Rose Leaf and Apple Leaf
"Wilde, Oscar ",42704,Salomé: A Tragedy in One Act
"Wilde, Oscar ",1141,Selected Poems of Oscar Wilde
"Wilde, Oscar ",1338,Selected Prose of Oscar Wilde
"Wilde, Oscar ",1017,The Soul of Man under Socialism
"Wilde, Oscar ",26494,"Vera; Or, The Nihilists"
"Wilde, Oscar ",854,A Woman of No Importance
"Wells, H. G. (Herbert George) ",59774,30 Strange Stories
"Wells, H. G. (Herbert George) ",524,Ann Veronica: A Modern Love Story
"Wells, H. G. (Herbert George) ",19229,"AnticipationsOf the Reaction of Mechanical and Scientific Progress upon Human life and Thought"
"Wells, H. G. (Herbert George) ",59769,Bealby; A Holiday
"Wells, H. G. (Herbert George) ",34962,"Boon, The Mind of the Race, The Wild Asses of the Devil, and The Last Trump;Being a First Selection from the Literary Remains of George Boon, Appropriate to the Times"
